,a,n,x,y,z,label
2248,0.5,1,"(-10.30864630782616, -0.3505340020688834)",0,-0.34263524934737105,train
2249,0.5,1,"(10.7680362582034, -0.39675261939587)",0,-0.3914564164469131,train
2250,0.5,1,"(5.854074679565375, 2.882209057697034)",1,1.8742596091158028,train
2251,0.5,1,"(-9.71703924120468, 1.5409551013623355)",1,0.5428342774464373,train
2252,0.5,1,"(0.5276824987645623, 2.0603115356342383)",1,1.0492945174653645,train
2253,0.5,1,"(11.0880988516799, -1.6557519633368467)",0,-1.6668206107954158,train
2254,0.5,1,"(-13.708835160918188, -1.0531200028100287)",0,-1.044859963610227,train
2255,0.5,1,"(1.8888222154018113, -0.5152445409520853)",0,-0.5040777538127941,train
2256,0.5,1,"(14.838458015912515, 1.698397918419288)",1,0.6943190157720496,train
2257,0.5,1,"(-3.1690361546195023, 2.6628691531080677)",1,1.670491172717822,train
2258,0.5,1,"(-3.1305559230228583, -0.8647272983054455)",0,-0.8602294884263356,train
2259,0.5,1,"(-5.223290585435942, -0.11253246784080195)",0,-0.12880569171173945,train
2260,0.5,1,"(-4.572828376923787, -1.0599646897901254)",0,-1.0602749332974764,train
2261,0.5,1,"(-9.672523257022432, 3.504832355418294)",1,2.4943119558945153,train
2262,0.5,1,"(-19.507672253677686, 1.9099765385049041)",1,0.9082476168637261,train
2263,0.5,1,"(-4.353124458043837, 0.43249203441423867)",1,-0.5744340797704792,train
2264,0.5,1,"(-9.125679323658739, -0.6864055968388169)",0,-0.6882961577695512,train
2265,0.5,1,"(-4.123624479287505, -0.4418815210678359)",0,-0.4372432158660968,train
2266,0.5,1,"(-17.52977469111917, -0.02416891744929095)",0,-0.024171862900839614,train
2267,0.5,1,"(8.633951410336465, 0.28378706949708726)",1,-0.7098979935409466,train
2268,0.5,1,"(11.184930314247588, 0.6656919693636373)",1,-0.3329451307688944,train
2269,0.5,1,"(-3.9271315917778367, 2.2734687849864392)",1,1.2759074268600505,train
2270,0.5,1,"(6.695831065341178, -0.9391747017732371)",0,-0.937420367604259,train
2271,0.5,1,"(-3.8669902446167264, -1.692308741905709)",0,-1.6819482860761517,train
2272,0.5,1,"(13.741428403309525, 2.454770352786182)",1,1.4405953217024856,train
2273,0.5,1,"(0.4709208100373492, 3.942646346189971)",1,2.944977973963429,train
2274,0.5,1,"(-7.1534729641824155, -1.0659519838729923)",0,-1.0637312714864882,train
2275,0.5,1,"(2.5223396965425833, 3.350607092713959)",1,2.3481917086428012,train
2276,0.5,1,"(-20.731802730195632, 3.8413366955176276)",1,2.841528837646614,train
2277,0.5,1,"(8.091939456465242, 1.95773228663418)",1,0.9703438186178501,train
2278,0.5,1,"(7.955030225044961, -1.8105049379365066)",0,-1.8186528413773935,train
2279,0.5,1,"(9.494686880704164, -0.3467084960300402)",0,-0.3407591390608919,train
2280,0.5,1,"(10.618365920043203, 0.21575955463010102)",0,0.21049397950831772,train
2281,0.5,1,"(-2.674797778048833, -0.5739937811987108)",0,-0.5531944705642471,train
2282,0.5,1,"(6.426502673497929, -0.5232567115408119)",0,-0.5297146008424409,train
2283,0.5,1,"(-5.642671890471018, 0.9899265913903981)",1,-0.008560953991022746,train
2284,0.5,1,"(-13.998579415362212, -1.2426652108612044)",0,-1.2436745188056935,train
2285,0.5,1,"(-0.7704390050735406, -0.2775903658537722)",0,-0.28203267792956205,train
2286,0.5,1,"(5.239330390807677, 0.037543782605922754)",1,-0.9660748283595979,train
2287,0.5,1,"(1.8086489739373794, 0.48198554565430507)",1,-0.5068298709030428,train
2288,0.5,1,"(-13.331189497547244, 1.7573932161420458)",1,0.7551959062811114,train
2289,0.5,1,"(8.845851150313266, 2.002607922392602)",1,1.0093180161317141,train
2290,0.5,1,"(2.770173582546067, 1.5212626551779413)",1,0.5088572691171678,train
2291,0.5,1,"(-5.717615565803395, 0.20982652782346592)",0,0.2156342963077036,train
2292,0.5,1,"(1.6394256467188253, 1.9381961135802845)",1,0.9592084465370856,train
2293,0.5,1,"(4.780434386768183, -0.20216516704645632)",0,-0.1976526107346716,train
2294,0.5,1,"(18.465275134751618, 3.7058866253258356)",1,2.7056888670877726,train
2295,0.5,1,"(11.013002469169603, -0.11732387811177805)",0,-0.10890375824184417,train
2296,0.5,1,"(4.433579118497308, 0.7651687416155486)",0,0.7817389731021902,train
2297,0.5,1,"(-0.619464271748637, -0.17967495079147114)",0,-0.18288239950669571,train
2298,0.5,1,"(-3.0897578528929075, 1.6143053683875623)",1,0.6170135242014938,train
2299,0.5,1,"(6.5249784916819875, -1.0110253952953636)",0,-1.0068069704173874,train
2300,0.5,1,"(-9.675606159388604, 2.673204739046319)",1,1.6709193677237117,train
2301,0.5,1,"(9.100993000408403, 1.3868108569169715)",1,0.3908541900046528,train
2302,0.5,1,"(2.3490744553289287, -0.038256871243548464)",0,-0.04905200917220903,train
2303,0.5,1,"(4.35289892899667, -0.7747686103233805)",0,-0.7791887795813492,train
2304,0.5,1,"(-5.235339464396461, 1.3234440842998234)",1,0.3282987452846835,train
2305,0.5,1,"(3.871272011926065, -1.59822728646275)",0,-1.6085841000330348,train
2306,0.5,1,"(-3.116640485336947, 0.02887704915646915)",0,0.021296198472731787,train
2307,0.5,1,"(12.217557104925014, -0.4928586176224897)",1,-1.4834463986264932,train
2308,0.5,1,"(12.923139960276345, 1.9153487688334563)",1,0.9139405639313327,train
2309,0.5,1,"(15.301674854940693, -1.0326551559837471)",0,-1.0369329487767445,train
2310,0.5,1,"(-8.57941283925963, -0.07353829843263969)",0,-0.05692664175561174,train
2311,0.5,1,"(4.328832962836197, -0.239323474376815)",0,-0.25805681189362484,train
2312,0.5,1,"(1.671593006574005, 2.261972037406247)",1,1.2572688541283075,train
2313,0.5,1,"(-0.9611251581531222, 0.8142879720180308)",0,0.8108468734741829,train
2314,0.5,1,"(-10.475314296971876, 2.483583960810217)",1,1.4703124530173697,train
2315,0.5,1,"(-0.19736405476665775, -1.380989358373377)",0,-1.3774442414221926,train
2316,0.5,1,"(-10.20450061087607, 0.5736302775342638)",0,0.5981655302603159,train
2317,0.5,1,"(5.5239120116984335, 2.53682755858772)",1,1.53099034013258,train
2318,0.5,1,"(8.895842776717576, -0.8003358106731023)",0,-0.8034019957599872,train
2319,0.5,1,"(0.6935128112155176, 0.9150485596880585)",0,0.9190597908032454,train
2320,0.5,1,"(4.294666759721505, 2.989808907786213)",1,1.9906183453023143,train
2321,0.5,1,"(2.4252598019300664, 1.2258546443446507)",1,0.2276357775978819,train
2322,0.5,1,"(4.111202024932032, 2.307897077132259)",1,1.3108267525878297,train
2323,0.5,1,"(15.483328628129927, 2.099168457002484)",1,1.1174342270742734,train
2324,0.5,1,"(-3.7499292017398878, -0.1948544093258196)",1,-1.2031226310357832,train
2325,0.5,1,"(4.006243916446007, 0.027034946677144706)",0,0.037195156779748384,train
2326,0.5,1,"(0.8991117962395027, -0.3129443481271037)",0,-0.3029716823625883,train
2327,0.5,1,"(14.841892548962065, 1.988651145518583)",1,0.9859647135315056,train
2328,0.5,1,"(5.152629121390603, 4.188254093646794)",1,3.1914455659444894,train
2329,0.5,1,"(-16.979340621242567, 0.1100119544930995)",0,0.10395987641639237,train
2330,0.5,1,"(-5.9582628152034856, -1.2938762120330276)",0,-1.3034166618592877,train
2331,0.5,1,"(1.2923600896257286, 1.7439088238835283)",1,0.7586589968282273,train
2332,0.5,1,"(2.299546039319596, 0.1322120535448451)",0,0.12954434516072677,train
2333,0.5,1,"(12.73188941870539, 0.8896954936987796)",0,0.9032894758106929,train
2334,0.5,1,"(4.049626933590932, 0.360835384045498)",1,-0.6583681117227467,train
2335,0.5,1,"(-15.877601677977761, 1.0392397770071329)",1,0.04420755531476761,train
2336,0.5,1,"(-11.970032210809576, 0.5919697497360678)",1,-0.4179092776745824,train
2337,0.5,1,"(-23.833418238440036, 0.12065574127493894)",0,0.11376066975805443,train
2338,0.5,1,"(10.670747202663112, -1.2367325541271397)",0,-1.2302343342038347,train
2339,0.5,1,"(0.5459730933763132, 1.5389036657852577)",1,0.516978854657717,train
2340,0.5,1,"(-2.681113429789537, 0.016084870114526043)",0,0.006046707786892536,train
2341,0.5,1,"(7.461682486112163, -1.206175244590276)",0,-1.2126347337318937,train
2342,0.5,1,"(-0.31121095029236107, -0.3874334887100241)",0,-0.3911946604271072,train
2343,0.5,1,"(-24.280549705678077, 0.348011971785894)",1,-0.6641342052428385,train
2344,0.5,1,"(-4.2418346785826415, 0.33465779149068786)",0,0.3300507325898986,train
2345,0.5,1,"(-2.157990042003531, 0.5206248083823504)",0,0.5149970654198885,train
2346,0.5,1,"(11.908136521777381, 1.8545858663603945)",1,0.8439472581337406,train
2347,0.5,1,"(11.825689485113436, -0.11208149146994605)",0,-0.12774450562069206,train
2348,0.5,1,"(-7.366276231904474, 0.7141397397884723)",1,-0.28638101079749234,train
2349,0.5,1,"(-2.6731504160735433, -0.23716137561507072)",0,-0.23237383765211866,train
2350,0.5,1,"(-2.2208576494655494, 1.6453265770397842)",1,0.624982271435645,train
2351,0.5,1,"(-0.041357845532913336, 0.10812552247798558)",0,0.09825776998939872,train
2352,0.5,1,"(0.6482032074217906, 0.22467589403080593)",0,0.21967517890450072,train
2353,0.5,1,"(-0.5267107817362402, 0.6557367474790057)",1,-0.3334025159947541,train
2354,0.5,1,"(-11.643769673548642, 1.1988098685892072)",1,0.20653416448133416,train
2355,0.5,1,"(-0.6784515752447313, 0.727226230558765)",1,-0.2624454771911914,train
2356,0.5,1,"(9.118553790249779, 0.6159103919231952)",1,-0.373300275070098,train
2357,0.5,1,"(7.530138430613538, 2.271669688294821)",1,1.2546800360089814,train
2358,0.5,1,"(-2.9894084830188756, 1.1661806162131136)",1,0.15204393629997526,train
2359,0.5,1,"(0.2994159264587385, -0.4085497392652797)",0,-0.39772710124708177,train
2360,0.5,1,"(14.886877638595363, 1.4545687442785846)",1,0.47574009587525584,train
2361,0.5,1,"(7.048750942092117, 1.801401032838251)",1,0.7881727564610521,train
2362,0.5,1,"(1.239126451019617, 0.9413695312503308)",1,-0.06146045189097482,train
2363,0.5,1,"(-1.8252214580164434, -0.10576925614174712)",0,-0.11216991452544217,train
2364,0.5,1,"(-4.770713612138006, 1.6025669935286755)",1,0.6041186336544777,train
2365,0.5,1,"(-2.916823161879968, 0.8409705722032947)",1,-0.14562694309650848,train
2366,0.5,1,"(-5.131572572068342, -1.7130107289901764)",0,-1.700966703050396,train
2367,0.5,1,"(20.523212901444957, 1.7020583742241364)",1,0.692256397108727,train
2368,0.5,1,"(-5.529022977009504, 1.1255714381898716)",1,0.12519409793712727,train
2369,0.5,1,"(6.155716020700123, 1.224749574734406)",1,0.22410885060661728,train
2370,0.5,1,"(9.697810440175493, 1.7574866853197555)",1,0.7514592769847128,train
2371,0.5,1,"(9.286730382855763, -0.9507072116449866)",0,-0.956385509651781,train
2372,0.5,1,"(2.324603314672679, -0.5352478007064938)",0,-0.5427739892767132,train
2373,0.5,1,"(-10.074550381592125, 0.28519276241357594)",0,0.26071748513132487,train
2374,0.5,1,"(-1.5030904202162878, 0.8631721623281745)",1,-0.13424329488377384,train
2375,0.5,1,"(1.192323809167067, -1.5345365108088669)",0,-1.5310824074251177,train
2376,0.5,1,"(-3.5860800398028614, 1.7755361641957998)",1,0.7713962833756659,train
2377,0.5,1,"(-5.664776034814972, 0.20108093309803532)",0,0.20841060379678011,train
2378,0.5,1,"(-16.231435809004797, 1.2252942892643603)",1,0.22331284566509846,train
2379,0.5,1,"(-23.528197699534406, 1.1933248996531216)",0,1.190138901649136,train
2380,0.5,1,"(23.497602403861734, -0.8647928425738817)",0,-0.8671342124862411,train
2381,0.5,1,"(11.129244058353498, 0.7857089490551046)",1,-0.21552686988276337,train
2382,0.5,1,"(1.5323499618106606, -0.5158302969385208)",0,-0.5064671744716676,train
2383,0.5,1,"(1.5911532697011, 0.9046260786763309)",1,-0.0926636200770361,train
2384,0.5,1,"(7.092017394115363, -2.795193403523571)",0,-2.7998528836464254,train
2385,0.5,1,"(0.7708082314674144, 1.2217514103793325)",1,0.22826247306064013,train
2386,0.5,1,"(11.759583551723898, 2.2864730594950973)",1,1.2739012503877398,train
2387,0.5,1,"(-1.6633291196137312, 0.6083067421801663)",0,0.5967506446000024,train
2388,0.5,1,"(-3.0687759076637904, 0.2252575813259126)",0,0.22208884164319354,train
2389,0.5,1,"(-3.8533102460174136, 0.2535255558508051)",0,0.24183213185289976,train
2390,0.5,1,"(-3.2167922114083787, 3.797313559201876)",1,2.804514048088354,train
2391,0.5,1,"(3.421422358474766, 0.4894632813253602)",1,-0.5228245122463653,train
2392,0.5,1,"(-12.331283033598243, 0.7460016931383089)",1,-0.25406608464865454,train
2393,0.5,1,"(2.5115333347210163, -0.23414179186650813)",1,-1.2285003315240275,train
2394,0.5,1,"(-5.820539785567199, 1.7387207101692213)",1,0.7447530367152839,train
2395,0.5,1,"(-4.941333958272744, 0.46724070513522314)",1,-0.5219274903336502,train
2396,0.5,1,"(0.9259214177011983, -0.5145017854136977)",0,-0.5145765600352749,train
2397,0.5,1,"(-12.827726412779047, -0.5490929493366117)",0,-0.5515392864808938,train
2398,0.5,1,"(-3.801590331576822, 1.5719767886568154)",1,0.5777446465562515,train
2399,0.5,1,"(-0.8999272872202266, -3.0875436627182413)",0,-3.0658468963876357,train
2400,0.5,1,"(1.4486687699887102, 0.38953529974561735)",1,-0.6196113215821071,train
2401,0.5,1,"(-1.7559306993452424, 1.4090169778370913)",1,0.4353217678776383,train
2402,0.5,1,"(12.015442065164581, 0.5189451555751315)",1,-0.4828751306748884,train
2403,0.5,1,"(-2.4351019986632116, 0.3975456050029147)",0,0.38141850157199186,train
2404,0.5,1,"(2.1534630030150392, 0.8931283962580702)",1,-0.11697972819723979,train
2405,0.5,1,"(2.119210075722781, 1.4327407097982465)",1,0.427949813721954,train
2406,0.5,1,"(21.631181956908677, -1.9065390538102345)",0,-1.9097982535529194,train
2407,0.5,1,"(7.460513047794734, 0.39868360857947066)",0,0.3888203436788814,train
2408,0.5,1,"(-4.3004043576575, 0.7734567095031432)",1,-0.23041725943544056,train
2409,0.5,1,"(-8.071350978746036, 2.1844178216823122)",1,1.1766251161074488,train
2410,0.5,1,"(3.8806605851271403, -2.0845253697144743)",0,-2.0799673664712355,train
2411,0.5,1,"(-5.774952528545426, 0.926930423802444)",0,0.9303870763376558,train
2412,0.5,1,"(-11.888178038605616, -0.8298996407404584)",0,-0.8389472937073292,train
2413,0.5,1,"(22.33098337249737, -0.16433364524823335)",0,-0.19059831074747435,train
2414,0.5,1,"(5.226436349276459, 0.9037010579381629)",1,-0.10026051636754052,train
2415,0.5,1,"(-17.32465792186485, 1.7083796845754986)",1,0.7085106634252734,train
2416,0.5,1,"(2.9270086787713057, 0.7530449368003118)",0,0.7424510244719387,train
2417,0.5,1,"(7.69470764968682, 0.8376861733296807)",0,0.8286194623341909,train
2418,0.5,1,"(-4.7814348030869205, 2.2572020510605504)",1,1.2542449924528771,train
2419,0.5,1,"(-2.5921855522158745, 2.0787672396777217)",1,1.0772457751702642,train
2420,0.5,1,"(-7.803280196790785, -0.4460657567534131)",0,-0.436753434235021,train
2421,0.5,1,"(16.063681240914853, 2.4349121665409243)",1,1.4353596843376648,train
2422,0.5,1,"(-2.8800055259321455, 3.1108356361300245)",1,2.1174220165629962,train
2423,0.5,1,"(4.4603989377767395, -2.2394620825420493)",0,-2.244848370782891,train
2424,0.5,1,"(-1.9053261179949086, -0.8738626377750799)",0,-0.8673158041938307,train
2425,0.5,1,"(1.036966338343988, -2.4179135746690616)",0,-2.4251260043362883,train
2426,0.5,1,"(0.44035252760108745, -1.4181383467487227)",0,-1.4217896851906464,train
2427,0.5,1,"(10.272379048018543, -1.9541575662378103)",0,-1.9545180382447187,train
2428,0.5,1,"(-0.30293968209748673, 2.5555093022393645)",1,1.5705222229327704,train
2429,0.5,1,"(-5.450532763700832, 2.74650229627764)",1,1.7358038887660916,train
2430,0.5,1,"(1.7539457283520605, -0.17986269750805609)",0,-0.17394948586043296,train
2431,0.5,1,"(4.74794658689892, 2.2703379492681752)",1,1.2689271468921346,train
2432,0.5,1,"(4.598978480833651, -1.3986376466241632)",0,-1.3833985908407525,train
2433,0.5,1,"(9.48983850439504, 1.1641451124230568)",0,1.1676913470537258,train
2434,0.5,1,"(-7.294916372990354, 1.8459770664954702)",1,0.859436837679552,train
2435,0.5,1,"(0.019540090516239728, -1.708035375163504)",0,-1.7015873478649197,train
2436,0.5,1,"(-9.17248798745637, 0.23294319607408714)",1,-0.7633247026958543,train
2437,0.5,1,"(15.79612643096062, 1.0374681611662568)",1,0.03608798119432416,train
2438,0.5,1,"(-16.35304769744263, 1.7504530308120416)",1,0.7459753976300685,train
2439,0.5,1,"(-5.57980593703933, 0.18395144699375596)",1,-0.8275814698487329,train
2440,0.5,1,"(-1.0565242907211099, -0.9382836158296453)",0,-0.9445014598104376,train
2441,0.5,1,"(9.856389140590398, 0.32228500944787686)",1,-0.6702496946784384,train
2442,0.5,1,"(-10.173143981656757, -0.44149745315669536)",0,-0.45731793295134376,train
2443,0.5,1,"(6.420358350796525, -0.6754623545053616)",0,-0.6826685185499695,train
2444,0.5,1,"(3.264359817778069, 0.7995491168835971)",1,-0.19480951848341732,train
2445,0.5,1,"(-1.4127920568954786, 0.25382745024389014)",0,0.23362983400272175,train
2446,0.5,1,"(3.6919023687715344, 2.0051798354151185)",0,1.9948666223818514,train
2447,0.5,1,"(-19.83224020556252, -0.22659251823753143)",1,-1.2159425968825819,train
2448,0.5,1,"(18.041540410231836, -0.4298039201037851)",1,-1.4163880423986719,train
2449,0.5,1,"(-1.2353293517958386, 1.6140838582377426)",1,0.6344693527640832,train
2450,0.5,1,"(5.480921236145765, -0.10625896925219934)",1,-1.113716616183944,train
2451,0.5,1,"(-6.639343120181351, 2.5314255937688928)",1,1.5519489317271495,train
2452,0.5,1,"(4.695137382924228, -0.6019523130673141)",0,-0.606980160907061,train
2453,0.5,1,"(8.460988931300765, 0.03149052450738156)",1,-0.9635268650788145,train
2454,0.5,1,"(-6.911332451658244, -0.7666636801396597)",1,-1.7752859384665927,train
2455,0.5,1,"(-0.9115900813080653, 0.4319385861437546)",1,-0.5610804812435839,train
2456,0.5,1,"(7.294245848452743, 2.5846457353318737)",1,1.5924892677449702,train
2457,0.5,1,"(-2.1710204068884407, 0.040457816926660825)",0,0.03581180888664626,train
2458,0.5,1,"(9.96611945569521, -1.051686057064296)",0,-1.066198974262546,train
2459,0.5,1,"(0.20257199266169068, 0.7929888283647034)",1,-0.21954911283768652,train
2460,0.5,1,"(7.441924085352403, -0.4975574761217087)",0,-0.49694440820899954,train
2461,0.5,1,"(12.39455451034707, -0.7108393691738376)",0,-0.7164819573854517,train
2462,0.5,1,"(6.1847294084075, -0.07256645850229193)",0,-0.06621493224625036,train
2463,0.5,1,"(-8.209851728970726, 3.8575382022829103)",1,2.848196401507356,train
2464,0.5,1,"(1.2347659326989577, 1.1955745169040817)",1,0.1917157227730748,train
2465,0.5,1,"(19.225718573885118, -2.1883479464445923)",0,-2.18339448840283,train
2466,0.5,1,"(9.375815191583438, 0.7056329580987031)",0,0.6947435825578567,train
2467,0.5,1,"(7.0438829503060045, -1.6549157078987233)",0,-1.6768854725718962,train
2468,0.5,1,"(11.983535290192517, 2.195661418425288)",1,1.1962516533432597,train
2469,0.5,1,"(-4.397846419313584, -1.521863904519082)",0,-1.5399690308416718,train
2470,0.5,1,"(4.961524831904941, -2.2113421870186336)",0,-2.228223485350494,train
2471,0.5,1,"(6.29181374288658, 0.8640407285532342)",1,-0.1416048030565692,train
2472,0.5,1,"(16.264357819667023, 1.8988847886802107)",1,0.8885334841621053,train
2473,0.5,1,"(8.785686506792393, 0.9029032899955624)",1,-0.09650872626190565,train
2474,0.5,1,"(-7.450612839644432, 3.0496817517499717)",1,2.055981639233294,train
2475,0.5,1,"(-1.2417748572872738, -1.9183163955642109)",0,-1.9093415201581616,train
2476,0.5,1,"(10.749919902324713, 0.7062098814579526)",1,-0.2958197049183563,train
2477,0.5,1,"(10.34442737678821, 1.9791812471771517)",1,0.9901080778072615,train
2478,0.5,1,"(-4.057105554793151, 0.9651028931980421)",1,-0.03930490706153367,train
2479,0.5,1,"(0.08762305500856582, 1.23520900080971)",1,0.25465337084420847,train
